gene,RRH109,RRH110,RRH111,RRH115,RRH116,RRH117,RRH121,RRH122,RRH123
ENSRNOG00000011366,24.55615783,23.34692226,17.40342807,28.86258759,26.82657018,30.78168006,28.00588298,23.97941754,27.75440775
ENSRNOG00000011367,1.085795694,2.190542281,1.879903687,0.942463234,0.305914508,0.95510108,0.556517484,1.070257739,0.54418626
ENSRNOG00000011373,11.02166386,11.72699368,8.394928421,7.940560815,7.373000886,8.032292921,8.171864376,8.441467604,8.020323444
ENSRNOG00000011375,19.01980828,21.86663186,19.0485362,18.61142872,21.34273004,21.19359254,19.71374311,17.69411775,20.5302373
ENSRNOG00000011376,0.712185053,0.794825642,0.552746108,0.750882708,1.034398802,0.61782021,0.748033151,0.524477933,0.85336808
ENSRNOG00000011377,8.196347366,8.352993501,9.098154002,10.54200601,12.9802605,11.21003378,7.92443727,9.109104598,8.480824831
ENSRNOG00000011379,18.64167306,17.80969638,14.77626281,13.67606996,15.64261643,12.40751439,22.41395718,15.90907193,19.42833653
ENSRNOG00000011381,0.045870077,0.034128502,0.021508943,0.122441561,0.182006496,0.139875862,0.038810833,0.046649022,0.088552026
ENSRNOG00000011382,18.96163866,22.21142866,18.1642093,18.12881127,19.20054274,16.64745637,18.84940131,14.06684725,18.26341296
ENSRNOG00000011383,51.96641156,51.53909087,46.0725115,64.61287447,57.98260224,58.40919709,64.92879133,59.75673079,68.77260264
ENSRNOG00000011384,35.69098765,42.96344049,35.46322497,59.45417084,57.97647121,53.91294256,40.32754686,42.27262027,46.71149045
ENSRNOG00000011386,16.76596292,20.23629421,22.98311222,12.67289394,17.13058636,19.04989359,13.87758123,17.58052637,13.54965486
ENSRNOG00000011387,14.53786158,16.16160539,19.05104313,8.716499787,12.37839174,12.84063473,12.19785987,9.853200241,12.35763056
ENSRNOG00000011391,8.604876909,10.10928638,8.688539699,8.633302902,9.865628864,9.478856049,8.655577595,7.315276999,8.180825254
ENSRNOG00000011394,3.509497956,4.369688938,3.140148047,4.006143898,3.749100685,3.112268692,2.689123621,2.571204907,2.471519245
ENSRNOG00000011398,8.232467352,6.058946735,8.07530349,14.33506016,12.79449819,17.55585387,6.127774481,9.130296921,6.797372091
ENSRNOG00000011399,1.611504163,1.438800016,1.737996379,1.486009993,1.770712277,2.088496096,1.499849231,1.360262086,1.39995146
ENSRNOG00000011402,11.11838764,12.85569879,11.09635262,11.61251345,11.69403362,11.85506,12.14051056,12.56015441,13.45126246
ENSRNOG00000011404,28.48749044,28.82358654,25.30822451,31.47239938,33.41641452,30.53832636,29.43212969,31.37683395,31.10257201
ENSRNOG00000011407,6.245095684,5.927646186,8.146463548,3.791779758,4.745721667,6.328323326,4.109775654,7.088193707,4.527252619
ENSRNOG00000011409,6.921622591,6.12906224,4.708432954,7.52286707,5.802274134,6.91171512,6.784361186,4.421783699,8.610129772
ENSRNOG00000011411,2.611325749,3.346092912,3.333298643,1.654600325,1.339454578,1.824844255,2.201780128,3.098281757,2.73062583
ENSRNOG00000011413,26.95039951,25.36098638,19.21108489,23.72966338,22.74254294,24.77732692,39.31786478,29.66132514,37.81061776
ENSRNOG00000011414,73.84117092,62.84186391,52.6648204,74.61920725,67.89077384,89.19898472,62.08238722,58.28016619,60.41456507
ENSRNOG00000011416,8.11216674,8.296603874,11.85195124,2.88634356,4.370819681,3.996923643,4.187759688,6.796239487,5.325076952
ENSRNOG00000011417,4.655538363,5.923164257,4.898717123,3.660341631,3.981549382,3.130342152,3.828773386,3.98558339,3.262462791
ENSRNOG00000011419,42.34503805,42.72417201,31.05998369,24.74839224,25.91743283,25.77417647,52.14970825,43.92464621,48.2314203
ENSRNOG00000011420,0.153360974,0.102694012,0.107868767,0.089316727,0.056170743,0.035074333,0.097319442,0.02807375,0.199842412
ENSRNOG00000011421,17.0745493,19.24833061,18.35817523,20.31935837,21.33296121,24.35710035,17.04617178,20.28489484,19.16561387
ENSRNOG00000011422,8.490215234,8.318247162,6.623290912,10.25188383,10.1243192,9.640719733,9.076576639,6.321515935,9.068824458
ENSRNOG00000011424,0.023631653,0,0.066486727,0,0.06491584,0,0.104972828,0.072098865,0
ENSRNOG00000011425,22.67308539,28.00129433,24.14448106,42.62899697,46.03216059,45.06222627,38.86144474,26.96986438,36.77180798
ENSRNOG00000011427,0.30715207,0.395530856,0.332369335,0.223604945,0.237978707,0.216144732,0.114948002,0.305159493,0.148239004
ENSRNOG00000011431,29.23592139,29.53593364,27.17742378,19.53718985,21.31986303,23.29525839,26.25348311,20.19167336,28.51091372
ENSRNOG00000011435,5.566619452,5.133382343,4.227860255,5.669648693,6.963702978,6.216126415,4.162654846,3.332901932,5.751562098
ENSRNOG00000011439,19.9625862,25.54030725,34.39670565,18.47978723,23.01798369,19.08343987,26.97774444,22.10079587,28.69937482
ENSRNOG00000011440,0.232973068,0.271825309,0.104277817,0.208149206,0.145448624,0.145314469,0.188159357,0.193851253,0.199322666
ENSRNOG00000011441,12.0200422,11.23677213,8.984833796,12.59300178,12.87452706,8.520999834,13.05988742,12.12492428,13.74297545
ENSRNOG00000011445,10.17933463,9.910245325,8.226141049,11.35225103,11.10567298,13.37395529,11.86546586,8.413912001,12.43877282
ENSRNOG00000011446,0.154057278,0.206320547,0.346747275,0.112152814,0.11285155,0.246635069,0.371492942,0.159806876,0.267666341
ENSRNOG00000011448,14.06547251,13.4754954,12.20390235,11.92719913,11.13421158,12.03467393,11.40748378,9.810540182,11.26355948
ENSRNOG00000011451,3.615825429,2.631781883,2.373695956,1.533600965,1.151608671,1.438183094,1.895474607,1.790650014,2.169974812
ENSRNOG00000011452,56.02152988,54.92467586,35.89345098,26.90322554,26.03505998,27.56796314,157.3522329,114.4037965,139.6579415
ENSRNOG00000011453,0.284971081,0.243205972,0.212229246,0.085423599,0.061397004,0.076675468,0.106374276,0.179000497,0.169894846
ENSRNOG00000011454,7.884902169,8.13854719,7.50197219,5.862711858,6.541692392,6.467899659,8.011713996,6.74031151,7.614137999
ENSRNOG00000011455,5.787305712,6.965129519,4.544363312,4.473318364,4.569159031,5.376071155,5.373531411,4.676312436,5.453498363
ENSRNOG00000011458,8.779287218,10.16418197,10.53577239,8.388542816,10.44223322,8.939642613,9.074639081,9.832140676,9.68908087
ENSRNOG00000011459,3.618607356,4.949847362,2.792965441,5.676621528,6.289637782,6.225245932,3.373306922,3.048259501,4.659715223
ENSRNOG00000011460,0.097928662,0.195164493,0.137759219,0.020369001,0.057644731,0.095985936,0.084337386,0.029877492,0.12153275
ENSRNOG00000011461,9.464938647,9.62524009,8.658138506,10.4580024,11.5319035,8.753323968,10.88835811,8.091083932,11.68211851
ENSRNOG00000011463,91.16492339,89.26922442,93.70900873,123.4356347,110.799114,120.2830423,101.8333463,106.2926886,106.275264
ENSRNOG00000011467,17.8640452,19.18194586,15.16715518,14.99028925,15.38953682,16.19729441,17.50726731,13.28692991,17.50851951
ENSRNOG00000011468,38.50054187,35.9461932,32.65184996,32.86961929,30.38785482,32.35796814,36.9473377,35.15933776,37.90205743
ENSRNOG00000011470,6.545743272,8.077722852,8.069460171,5.35451656,7.314879925,6.814485236,7.153735982,6.095000434,7.303373652
ENSRNOG00000011471,1.879586685,2.781207397,0.861551425,2.306171328,1.933782714,2.994598563,2.238069534,0.921388345,2.751979271
ENSRNOG00000011474,9.57999722,8.257430872,5.951337324,9.985606479,8.901169237,9.654107029,8.960781402,2.389299126,7.159904652
ENSRNOG00000011476,7.524170588,9.559958602,7.246297193,7.015481358,8.0555313,7.545094888,8.539314118,6.904406651,9.17613292
ENSRNOG00000011478,4.141402303,5.097117738,3.865741822,2.254143635,1.772021422,1.593348285,4.32275938,3.932259771,5.940182718
ENSRNOG00000011480,7.93971491,9.55309864,8.676644467,8.295242447,9.439973049,7.167154353,9.092949526,7.155599623,8.818175503
ENSRNOG00000011484,5.886844124,4.106213902,5.175751396,4.865928885,2.751330128,3.506112776,4.475008812,5.687471204,4.971982898
ENSRNOG00000011488,14.5823008,13.74984192,13.41039925,19.17319117,18.4567282,16.72137531,16.43091055,13.92616761,19.94359863
ENSRNOG00000011489,32.74343092,32.68148816,31.2016935,32.64455379,30.80018542,31.18052978,37.89231313,37.84813902,43.75896549
ENSRNOG00000011490,0,0,0,0,0.062872396,0,0.348577562,0.18853914,0
ENSRNOG00000011491,17.45898135,22.28978836,22.89078098,17.03827364,20.81759432,17.87013963,20.13851379,17.6100266,17.36621898
ENSRNOG00000011492,7.288744437,6.671473868,5.938061035,5.058034148,5.137561348,4.257364603,8.485215063,4.111548048,8.99676898
ENSRNOG00000011494,10.79254756,6.433068446,11.21412802,7.722988046,7.748644035,7.993937129,7.471319061,8.662168314,6.658905667
ENSRNOG00000011497,0.204143447,0.24854385,0.104427193,0.175636214,0.101959883,0.0848882,0.306196949,0.107579788,0.349314334
ENSRNOG00000011498,30.75955649,35.60560309,26.38383822,24.92648445,24.83096383,19.05194211,26.50292998,24.85018491,25.03249618
ENSRNOG00000011500,0,0.054054838,0.045422931,0.082273561,0.133049158,0.073848022,0,0.01970283,0
ENSRNOG00000011501,87.16793013,88.14914363,81.44211059,97.53540103,94.41267514,94.87064913,87.44506501,93.44071054,82.97763712
ENSRNOG00000011502,0.181151746,0.077758557,0.098012176,0.071010925,0.012759525,0.031869389,0.203381646,0.136045278,0.181581658
ENSRNOG00000011503,20.33236607,20.60746419,30.41522952,28.78030308,32.46636293,41.8088094,20.48036726,18.80247582,20.56517843
ENSRNOG00000011504,77.65665757,86.52239383,97.37980041,94.49569438,110.429365,113.5453501,70.95389798,116.757588,71.35123949
ENSRNOG00000011507,8.244419784,8.798706593,7.979741704,10.20146368,9.265810055,10.5545999,7.534903191,8.125312276,9.013553411
ENSRNOG00000011508,0.309080876,0.726202166,0.228838655,0.225009104,0.163850035,0.260430079,0.320011052,0.287859688,0.329743972
ENSRNOG00000011509,13.15426478,13.83647102,12.50935571,21.39541829,21.28545388,23.62869007,11.8596329,11.85413149,11.86015365
ENSRNOG00000011511,24.12607722,25.30926535,26.09889925,22.83540875,23.90430569,24.52795041,24.03509774,24.15170448,23.06645722
ENSRNOG00000011512,18.2448155,22.26296457,20.4111739,20.33404575,25.35040985,19.99502186,19.96478423,20.85049032,18.83897495
ENSRNOG00000011513,7.866432475,7.233328894,6.90419006,10.05910414,7.751049436,8.760775973,8.052090432,7.648711523,7.40323391
ENSRNOG00000011517,1.780914899,1.244845755,1.397675285,1.446616396,1.853867273,1.393405409,0.904102989,1.304033453,0.678562517
ENSRNOG00000011518,1.046652589,1.965833815,0.969601578,1.765510305,1.238881836,1.401214124,0.599384034,1.090387979,0.776190434
ENSRNOG00000011519,8.784097645,10.46133299,9.094867656,8.640811408,9.554753191,8.943701115,10.27546761,6.499100274,10.95419977
ENSRNOG00000011521,14.97140873,16.61414445,14.52144951,46.87092382,63.69271566,56.92364914,17.34098852,29.58234934,16.73097114
ENSRNOG00000011522,0.044354399,0.115502797,0,0.107632494,0.067689417,0,0.084438927,0.072172168,0.064219511
ENSRNOG00000011523,17.17861766,16.79023122,18.63700248,15.79778023,15.53633346,14.35253738,17.0556993,17.16734593,16.45925749
ENSRNOG00000011524,30.31534408,33.08289943,30.66032816,34.31522022,31.54388278,28.40174188,36.47008922,30.90534073,35.69327337
ENSRNOG00000011526,13.55487894,13.02210854,12.44020364,12.59189843,13.289968,14.07803663,7.163559898,7.90122001,7.264269085
ENSRNOG00000011527,16.0329014,15.40591518,15.3731088,22.00032247,22.383165,23.62315194,17.0329071,19.24448142,19.81309892
ENSRNOG00000011528,13.06742492,13.43636859,11.11313496,15.3823211,15.73084054,12.80819106,14.52439318,13.57822838,15.23781792
ENSRNOG00000011530,2.633908474,2.295258954,4.339650838,3.099472467,3.667212858,3.259488733,3.319942582,1.761295096,2.768751537
ENSRNOG00000011533,30.79199881,24.16019548,30.05004393,10.07031097,9.994699662,15.90765763,29.27680749,17.6921205,28.13776045
ENSRNOG00000011535,23.11249892,22.79422594,18.72382937,28.78280072,25.75611736,27.74176447,21.24067335,18.29387959,24.16049706
ENSRNOG00000011540,29.29279872,30.43726664,26.65475073,27.03024813,26.31201698,23.4996534,33.46381864,31.89078362,31.26704631
ENSRNOG00000011541,14.3196715,11.79726103,11.87974554,10.45277536,9.289866458,11.13755745,15.62316525,12.90609723,16.08840489
ENSRNOG00000011542,20.08388968,15.55625281,18.83507796,20.04016666,15.87400707,20.10985833,20.25850455,18.55011798,21.1943299
ENSRNOG00000011543,9.121741423,9.265467248,8.66613474,8.93109273,9.17557295,8.58660679,10.60377469,7.017981812,9.646938246
ENSRNOG00000011544,24.14226755,23.84167389,19.28383601,16.90801077,18.85486525,20.33515336,21.70122681,15.76138398,26.06343593
ENSRNOG00000011548,4.047702963,3.997765021,3.760804187,2.421874039,3.183729643,2.456011953,4.403282932,2.779169239,4.099128336
ENSRNOG00000011550,0.646717575,0.750631902,0.291122315,0.527303486,0.947479815,0.88744303,0.508886699,0.513005871,0.262182071
ENSRNOG00000011552,17.59765749,18.28519693,14.85309521,16.24198393,16.6321068,18.96679865,19.58731432,13.18786382,19.68045689
ENSRNOG00000011553,22.86636291,23.53014779,21.60057897,24.98717562,22.72259035,19.62473454,23.13833638,24.72198536,21.57843065
ENSRNOG00000011555,10.28384525,11.96704187,10.84994784,9.951673859,10.90939349,8.556931008,11.07545704,9.27871312,11.95412579
ENSRNOG00000011559,100.9679949,90.12840726,107.6796606,70.46905238,67.43554621,63.01731114,68.63805164,99.80075938,72.00662787
ENSRNOG00000011560,14.48384456,13.75221463,12.81225477,15.8700303,16.2564795,15.12604501,14.32596051,10.58516676,15.05935888
ENSRNOG00000011561,16.21365336,16.11857034,14.77595839,12.93711097,14.1192966,12.39536413,14.91976007,14.46745507,15.16389535
ENSRNOG00000011562,0.373299878,0.740652233,0.427885548,0.271760169,0.278517241,0.126481977,0.412360154,0.333238752,0.180163533
ENSRNOG00000011566,1.981534528,2.364334452,2.273662668,1.575499293,1.488323137,2.088413441,2.178785651,1.593574101,2.578141902
ENSRNOG00000011567,9.01549548,8.895804395,6.548831382,7.472492436,6.695612098,7.73855602,9.107536546,4.198614886,8.18707438
ENSRNOG00000011568,2.033833093,1.180314299,2.117180491,1.895192091,1.266366878,0.93029326,2.168249937,0.843895249,1.766838507
ENSRNOG00000011572,34.8973533,39.97897818,37.50857001,48.33040058,46.43375482,45.91628601,35.28611549,36.96508019,38.05032737
ENSRNOG00000011573,16.76394426,15.87505324,15.47214505,10.16796413,8.452773674,9.92834214,15.46161091,14.49569105,14.01170691
ENSRNOG00000011578,0.54601795,0.087053832,0,0.113570838,0,0,0.395989452,0.142788902,0
ENSRNOG00000011580,0.534475804,0.813402754,0.410107271,0.21223381,0.177963392,0.222249058,0.524166229,0.429900238,0.773852776
ENSRNOG00000011582,19.31154608,19.50473409,17.07660292,20.29201236,17.61497373,21.02352674,18.35849096,15.3459399,22.75492843
ENSRNOG00000011584,5.52144715,6.712868435,5.028034242,5.505079479,5.629746303,4.117758915,6.736749477,4.484029868,5.677147848
ENSRNOG00000011585,0.413080435,0.493284443,0.459063297,0.087208854,0.090778121,0.066131327,0.435138455,0.390688514,0.352871784
ENSRNOG00000011586,20.87343978,23.76867429,25.47280563,20.58920491,26.72865455,21.05294696,24.05768442,38.92466528,23.99644667
ENSRNOG00000011587,36.68974271,43.24850318,30.90933486,30.16915832,36.02034526,34.36883676,37.15132596,30.71572121,37.21540267
ENSRNOG00000011588,23.75904657,25.6159164,22.10795794,26.84916759,28.26188239,22.084156,28.17593203,25.37063732,26.09986831
ENSRNOG00000011589,34.82987759,41.14738397,43.76293758,25.97711592,28.42346127,24.66610585,44.02042635,37.463146,41.85551068
ENSRNOG00000011591,0.296395549,0.248091541,0.156355729,0.970984165,1.085592887,0.508402304,0.493725702,0.395625302,0.107285735
ENSRNOG00000011592,38.86655041,34.17546402,34.53661513,35.10289239,34.22774094,43.32241806,32.2889922,33.23824719,33.13089903
ENSRNOG00000011593,1.039824505,1.038327566,1.23179173,0.597620742,0.250560018,0.876151193,1.250240891,0.951734093,1.188578861
ENSRNOG00000011595,4.268753233,4.351814061,4.388258038,3.854653786,2.856384208,3.66106034,3.93304947,2.842679461,4.397741785
ENSRNOG00000011596,25.08089098,31.21505261,30.46109128,20.05442631,25.34413689,19.02052397,30.39556938,27.29827307,29.59264007
ENSRNOG00000011599,0.133858555,0.271620445,0.085592223,0.150601856,0.133711885,0.194816643,0.100387942,0.15593265,0.088095504
ENSRNOG00000011600,0.602003661,0.631140285,0.282285605,1.367887476,0.785088057,2.169517239,0.463052182,0.456387109,0.713147317
ENSRNOG00000011603,18.97991212,17.81016043,14.60844645,18.55827685,14.90796005,16.10184818,21.72428661,16.17269488,20.55727634
ENSRNOG00000011606,2.494274049,3.159881162,2.702701971,2.993644564,2.407367381,2.852257572,2.887559674,2.76629857,2.440128787
ENSRNOG00000011611,42.20904701,44.03522434,38.21509901,44.87595209,51.48100774,41.51584881,42.55721936,43.59460116,41.97928064
ENSRNOG00000011613,16.26465506,18.49387812,15.82793395,15.65226768,17.08606811,18.59899299,22.14459961,15.88091917,22.13780972
ENSRNOG00000011614,22.52795218,26.11954652,26.27524526,21.04151181,21.74705534,18.82012584,29.19897261,21.69455575,27.81048592
ENSRNOG00000011617,16.73935028,18.31454354,15.96850006,16.52765436,15.74185075,15.61445554,19.83547165,16.57606075,20.60395452
ENSRNOG00000011618,2.15702447,2.313529713,2.679687272,2.865290283,3.834783586,3.331518732,2.870923528,2.252056542,2.595820252
ENSRNOG00000011619,13.81833637,19.10330712,20.91484292,13.78099097,17.95669475,14.96991168,14.73884816,14.34356239,13.9222952
ENSRNOG00000011621,45.09321104,45.85772948,47.45543361,54.85575367,55.0724809,54.2977148,51.71601117,52.36064682,50.05656388
ENSRNOG00000011622,4.078311775,3.59719374,3.577966932,6.4487687,7.067168774,4.312613117,3.798524022,4.03384415,4.03182335
ENSRNOG00000011625,31.70186801,35.66025874,35.1251587,16.73716518,20.33040022,19.57453203,24.69069984,20.99665593,24.31767537
ENSRNOG00000011627,32.84501847,37.49351556,40.03760607,42.77526508,48.72902359,46.05474088,42.05823309,39.904094,38.38194212
ENSRNOG00000011631,6.292347014,6.410071681,5.96970763,9.587705273,8.608999097,7.613777479,4.317992799,20.29141911,4.502289737
ENSRNOG00000011632,198.3495842,172.8958714,192.8746057,254.2066734,230.7419112,216.296363,215.5088853,203.6635502,212.5537092
ENSRNOG00000011633,54.18032949,58.7952984,52.19717456,83.32327195,91.12241465,92.55911527,62.7073947,52.33911369,58.03236288
ENSRNOG00000011634,0.767020004,0.746743936,0.275486888,0.546505605,0.433353343,0.373235893,0.310681103,0.343551815,0.283543943
ENSRNOG00000011636,13.27122543,14.42420223,15.29885329,9.707273236,9.929392852,8.939746111,14.35609941,11.03771109,13.47943515
ENSRNOG00000011639,12.63422614,12.1163189,10.53873372,19.51995832,17.03328883,19.21495585,13.5772002,11.89964414,10.93887921
